id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
845,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,105487,UNIT,2019
1382,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,51228,UNIT,2021
1486,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,14478,UNIT,2021
132,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,5901,UNIT,2016
1133,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,56179,UNIT,2020
172,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,3098,UNIT,2016
895,32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,73501,UNIT,2019
497,32,JAWA BARAT,3275,KOTA BEKASI,KERAJINAN,27093,UNIT,2017
2120,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,15276,UNIT,2023
356,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,22738,UNIT,2017
1973,32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,115873,UNIT,2023
254,32,JAWA BARAT,3278,KOTA TASIKMALAYA,INDUSTRI,12904,UNIT,2016
118,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,17043,UNIT,2016
1801,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,15298,UNIT,2022
279,32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,63841,UNIT,2017
1244,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,INDUSTRI,45229,UNIT,2020
691,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,24680,UNIT,2018
1117,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KERAJINAN,55959,UNIT,2020
1508,32,JAWA BARAT,3216,KABUPATEN BEKASI,JASA,48012,UNIT,2021
2033,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,73777,UNIT,2023
1721,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,20160,UNIT,2022
1221,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AGRIBISNIS,26065,UNIT,2020
923,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,32065,UNIT,2019
786,32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,7739,UNIT,2018
1622,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,45390,UNIT,2022
234,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,24628,UNIT,2016
2047,32,JAWA BARAT,3216,KABUPATEN BEKASI,KERAJINAN,49636,UNIT,2023
2121,32,JAWA BARAT,3276,KOTA DEPOK,AGRIBISNIS,38480,UNIT,2023
134,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,INDUSTRI,21147,UNIT,2016
1835,32,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,13227,UNIT,2022
715,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,14499,UNIT,2018
749,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,123347,UNIT,2018
2152,32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,3871,UNIT,2023
1898,32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA,80855,UNIT,2023
358,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,39355,UNIT,2017
1830,32,JAWA BARAT,3273,KOTA BANDUNG,OBAT-OBATAN,20365,UNIT,2022
2017,32,JAWA BARAT,3213,KABUPATEN SUBANG,KERAJINAN,23222,UNIT,2023
437,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KERAJINAN,23028,UNIT,2017
1575,32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,51375,UNIT,2021
1570,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,2225,UNIT,2021
1454,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,INDUSTRI,56011,UNIT,2021
1750,32,JAWA BARAT,3213,KABUPATEN SUBANG,OBAT-OBATAN,15823,UNIT,2022
2041,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,42153,UNIT,2023
1159,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,17501,UNIT,2020
1889,32,JAWA BARAT,3279,KOTA BANJAR,KULINER,8446,UNIT,2022
1515,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,54850,UNIT,2021
1824,32,JAWA BARAT,3273,KOTA BANDUNG,INDUSTRI,119416,UNIT,2022
1200,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,9099,UNIT,2020
256,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,12960,UNIT,2016
1130,32,JAWA BARAT,3205,KABUPATEN GARUT,OBAT-OBATAN,13056,UNIT,2020
163,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,28105,UNIT,2016
880,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,6327,UNIT,2019
298,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,31454,UNIT,2017
344,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,29118,UNIT,2017
806,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,3525,UNIT,2018
1818,32,JAWA BARAT,3272,KOTA SUKABUMI,JASA,6985,UNIT,2022
1765,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,79766,UNIT,2022
1158,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,8987,UNIT,2020
516,32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,7886,UNIT,2017
1292,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,2961,UNIT,2020
1327,32,JAWA BARAT,3277,KOTA CIMAHI,KERAJINAN,9196,UNIT,2020
204,32,JAWA BARAT,3273,KOTA BANDUNG,INDUSTRI,80708,UNIT,2016
2084,32,JAWA BARAT,3272,KOTA SUKABUMI,INDUSTRI,22590,UNIT,2023
1257,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KERAJINAN,6688,UNIT,2020
930,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,15796,UNIT,2019
1760,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,OBAT-OBATAN,6237,UNIT,2022
716,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,9950,UNIT,2018
1597,32,JAWA BARAT,3277,KOTA CIMAHI,KERAJINAN,7222,UNIT,2021
35,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,63311,UNIT,2016
2064,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,INDUSTRI,49360,UNIT,2023
2011,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,39754,UNIT,2023
2004,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,91774,UNIT,2023
351,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,31159,UNIT,2017
787,32,JAWA BARAT,3277,KOTA CIMAHI,KERAJINAN,9248,UNIT,2018
1945,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,64298,UNIT,2023
308,32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA,45983,UNIT,2017
1228,32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA,25994,UNIT,2020
2088,32,JAWA BARAT,3272,KOTA SUKABUMI,JASA,7291,UNIT,2023
1787,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KERAJINAN,26889,UNIT,2022
705,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,26122,UNIT,2018
457,32,JAWA BARAT,3271,KOTA BOGOR,KERAJINAN,8989,UNIT,2017
453,32,JAWA BARAT,3271,KOTA BOGOR,FASHION,20070,UNIT,2017
368,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA,13796,UNIT,2017
1173,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,41164,UNIT,2020
542,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,39495,UNIT,2018
747,32,JAWA BARAT,3273,KOTA BANDUNG,KERAJINAN,51143,UNIT,2018
1512,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,20904,UNIT,2021
628,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,25161,UNIT,2018
608,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA,17828,UNIT,2018
1038,32,JAWA BARAT,3275,KOTA BEKASI,JASA,31252,UNIT,2019
1520,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,12106,UNIT,2021
148,32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA,24673,UNIT,2016
313,32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,57982,UNIT,2017
2147,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KERAJINAN,12212,UNIT,2023
2078,32,JAWA BARAT,3271,KOTA BOGOR,JASA,17173,UNIT,2023
1567,32,JAWA BARAT,3274,KOTA CIREBON,KERAJINAN,6819,UNIT,2021
1103,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,51549,UNIT,2020
2132,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,10131,UNIT,2023
1677,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KERAJINAN,33892,UNIT,2022
544,32,JAWA BARAT,3201,KABUPATEN BOGOR,INDUSTRI,142463,UNIT,2018
363,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,26868,UNIT,2017
548,32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA,50184,UNIT,2018
39,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,51049,UNIT,2016
1378,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,51517,UNIT,2021
1362,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,39215,UNIT,2021
1263,32,JAWA BARAT,3271,KOTA BOGOR,FASHION,19014,UNIT,2020
1441,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AGRIBISNIS,20816,UNIT,2021
1519,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,27037,UNIT,2021
11,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AGRIBISNIS,21854,UNIT,2016
862,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,19557,UNIT,2019
1271,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,4937,UNIT,2020
1603,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,22348,UNIT,2021
724,32,JAWA BARAT,3271,KOTA BOGOR,INDUSTRI,25022,UNIT,2018
451,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,9846,UNIT,2017
67,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KERAJINAN,10912,UNIT,2016
931,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,20412,UNIT,2019
1222,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,24461,UNIT,2020
1250,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,8510,UNIT,2020
1837,32,JAWA BARAT,3274,KOTA CIREBON,KERAJINAN,7654,UNIT,2022
1568,32,JAWA BARAT,3274,KOTA CIREBON,JASA,7896,UNIT,2021
1542,32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,5524,UNIT,2021
1379,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,52736,UNIT,2021
463,32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,7256,UNIT,2017
2012,32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,19260,UNIT,2023
2013,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,68885,UNIT,2023
1966,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,22035,UNIT,2023
839,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,49921,UNIT,2019
1651,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,58267,UNIT,2022
1096,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,38344,UNIT,2020
280,32,JAWA BARAT,3201,KABUPATEN BOGOR,OBAT-OBATAN,22936,UNIT,2017
2016,32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,55191,UNIT,2023
296,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,34044,UNIT,2017
942,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,7553,UNIT,2019
847,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KERAJINAN,53247,UNIT,2019
1789,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,32537,UNIT,2022
793,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,23885,UNIT,2018
500,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,10819,UNIT,2017
192,32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,3742,UNIT,2016
202,32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,17965,UNIT,2016
1954,32,JAWA BARAT,3207,KABUPATEN CIAMIS,INDUSTRI,70122,UNIT,2023
1896,32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,111907,UNIT,2023
1844,32,JAWA BARAT,3275,KOTA BEKASI,INDUSTRI,78662,UNIT,2022
333,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,18851,UNIT,2017
994,32,JAWA BARAT,3271,KOTA BOGOR,INDUSTRI,33352,UNIT,2019
76,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,10684,UNIT,2016
1439,32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,60856,UNIT,2021
765,32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,53284,UNIT,2018
1478,32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA,25973,UNIT,2021
1864,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,29150,UNIT,2022
874,32,JAWA BARAT,3207,KABUPATEN CIAMIS,INDUSTRI,62202,UNIT,2019
1227,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KERAJINAN,35707,UNIT,2020
171,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AGRIBISNIS,7242,UNIT,2016
1941,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AGRIBISNIS,26693,UNIT,2023
1908,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA,49771,UNIT,2023
1131,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AGRIBISNIS,27301,UNIT,2020
1633,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,119045,UNIT,2022
1560,32,JAWA BARAT,3273,KOTA BANDUNG,OBAT-OBATAN,25650,UNIT,2021
1132,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,12533,UNIT,2020
2076,32,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,22890,UNIT,2023
246,32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,6128,UNIT,2016
1396,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,45041,UNIT,2021
1255,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,10634,UNIT,2020
1427,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KERAJINAN,13509,UNIT,2021
1469,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,46777,UNIT,2021
991,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,11599,UNIT,2019
267,32,JAWA BARAT,3279,KOTA BANJAR,KERAJINAN,2893,UNIT,2016
1943,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,62424,UNIT,2023
1843,32,JAWA BARAT,3275,KOTA BEKASI,FASHION,72055,UNIT,2022
620,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,OBAT-OBATAN,4392,UNIT,2018
879,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,30280,UNIT,2019
37,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KERAJINAN,33325,UNIT,2016
1340,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,7328,UNIT,2020
312,32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,16671,UNIT,2017
1985,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,49466,UNIT,2023
1367,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KERAJINAN,35667,UNIT,2021
1331,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,14800,UNIT,2020
1852,32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,25664,UNIT,2022
110,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,4509,UNIT,2016
1451,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,23659,UNIT,2021
600,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,8368,UNIT,2018
557,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KERAJINAN,33673,UNIT,2018
21,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,26543,UNIT,2016
1137,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KERAJINAN,29673,UNIT,2020
2065,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,23950,UNIT,2023
667,32,JAWA BARAT,3213,KABUPATEN SUBANG,KERAJINAN,15352,UNIT,2018
31,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,34780,UNIT,2016
46,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,29073,UNIT,2016
429,32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,27236,UNIT,2017
341,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,9870,UNIT,2017
490,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,2645,UNIT,2017
1108,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,28224,UNIT,2020
2115,32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,100057,UNIT,2023
1079,32,JAWA BARAT,3279,KOTA BANJAR,KULINER,4428,UNIT,2019
2036,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,62345,UNIT,2023
753,32,JAWA BARAT,3274,KOTA CIREBON,FASHION,9569,UNIT,2018
1346,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,5192,UNIT,2020
137,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KERAJINAN,8640,UNIT,2016
278,32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA,42486,UNIT,2017
742,32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,31276,UNIT,2018
846,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MINUMAN,51978,UNIT,2019
1229,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,44143,UNIT,2020
778,32,JAWA BARAT,3276,KOTA DEPOK,JASA,23696,UNIT,2018
885,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,20099,UNIT,2019
101,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,9202,UNIT,2016
2028,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,15939,UNIT,2023
1925,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,130023,UNIT,2023
1707,32,JAWA BARAT,3209,KABUPATEN CIREBON,KERAJINAN,52047,UNIT,2022
1688,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA,19413,UNIT,2022
1374,32,JAWA BARAT,3203,KABUPATEN CIANJUR,INDUSTRI,122062,UNIT,2021
918,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA,18098,UNIT,2019
1983,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,62650,UNIT,2023
316,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,32138,UNIT,2017
1053,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,15473,UNIT,2019
1717,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KERAJINAN,21686,UNIT,2022
615,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,13806,UNIT,2018
285,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,36254,UNIT,2017
1435,32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,89294,UNIT,2021
270,32,JAWA BARAT,3279,KOTA BANJAR,OBAT-OBATAN,1481,UNIT,2016
1039,32,JAWA BARAT,3275,KOTA BEKASI,KULINER,35282,UNIT,2019
332,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,7983,UNIT,2017
1527,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KERAJINAN,10752,UNIT,2021
795,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,20277,UNIT,2018
1669,32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,95286,UNIT,2022
1749,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,61370,UNIT,2022
1931,32,JAWA BARAT,3205,KABUPATEN GARUT,AGRIBISNIS,54535,UNIT,2023
1197,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KERAJINAN,26363,UNIT,2020
492,32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,14275,UNIT,2017
1034,32,JAWA BARAT,3275,KOTA BEKASI,INDUSTRI,71247,UNIT,2019
2039,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,87431,UNIT,2023
1659,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,124885,UNIT,2022
1585,32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,50595,UNIT,2021
122,32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,16812,UNIT,2016
1324,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,18882,UNIT,2020
913,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,24760,UNIT,2019
155,32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,43585,UNIT,2016
261,32,JAWA BARAT,3279,KOTA BANJAR,AGRIBISNIS,3338,UNIT,2016
1840,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,2542,UNIT,2022
474,32,JAWA BARAT,3273,KOTA BANDUNG,INDUSTRI,76961,UNIT,2017
2022,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,10596,UNIT,2023
498,32,JAWA BARAT,3275,KOTA BEKASI,JASA,27064,UNIT,2017
1997,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KERAJINAN,18004,UNIT,2023
721,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,7636,UNIT,2018
1042,32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,19967,UNIT,2019
1390,32,JAWA BARAT,3204,KABUPATEN BANDUNG,OBAT-OBATAN,23138,UNIT,2021
1834,32,JAWA BARAT,3274,KOTA CIREBON,INDUSTRI,15806,UNIT,2022
1260,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,OBAT-OBATAN,4151,UNIT,2020
2066,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,12184,UNIT,2023
1952,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,22382,UNIT,2023
833,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,54115,UNIT,2019
1746,32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,29484,UNIT,2022
1017,32,JAWA BARAT,3273,KOTA BANDUNG,KERAJINAN,30685,UNIT,2019
1610,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,7710,UNIT,2021
2103,32,JAWA BARAT,3274,KOTA CIREBON,FASHION,11100,UNIT,2023
1385,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,96289,UNIT,2021
1264,32,JAWA BARAT,3271,KOTA BOGOR,INDUSTRI,27997,UNIT,2020
2046,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,47949,UNIT,2023
115,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,31159,UNIT,2016
388,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,23466,UNIT,2017
1906,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,88976,UNIT,2023
446,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,10197,UNIT,2017
561,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,23440,UNIT,2018
271,32,JAWA BARAT,3201,KABUPATEN BOGOR,AGRIBISNIS,53795,UNIT,2017
1305,32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,55180,UNIT,2020
1692,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,9937,UNIT,2022
1665,32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,82902,UNIT,2022
903,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,47827,UNIT,2019
1706,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,42879,UNIT,2022
87,32,JAWA BARAT,3209,KABUPATEN CIREBON,KERAJINAN,28536,UNIT,2016
322,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,15665,UNIT,2017
1694,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,51344,UNIT,2022
1261,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,7041,UNIT,2020
2099,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,204415,UNIT,2023
1009,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,10191,UNIT,2019
1344,32,JAWA BARAT,3279,KOTA BANJAR,INDUSTRI,10753,UNIT,2020
642,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,9639,UNIT,2018
255,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,14823,UNIT,2016
1951,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,22410,UNIT,2023
636,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,18539,UNIT,2018
2140,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,4733,UNIT,2023
1438,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,41207,UNIT,2021
1582,32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,19046,UNIT,2021
426,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,26409,UNIT,2017
2057,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KERAJINAN,31446,UNIT,2023
2,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,38878,UNIT,2016
884,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,39240,UNIT,2019
1756,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,23072,UNIT,2022
472,32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,24222,UNIT,2017
1883,32,JAWA BARAT,3279,KOTA BANJAR,FASHION,12019,UNIT,2022
