id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
752,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,2842,UNIT,2018
1415,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,28528,UNIT,2021
534,32,JAWA BARAT,3279,KOTA BANJAR,INDUSTRI,5225,UNIT,2017
1577,32,JAWA BARAT,3275,KOTA BEKASI,KERAJINAN,28967,UNIT,2021
627,32,JAWA BARAT,3209,KABUPATEN CIREBON,KERAJINAN,20565,UNIT,2018
1269,32,JAWA BARAT,3271,KOTA BOGOR,KULINER,12830,UNIT,2020
1705,32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,34383,UNIT,2022
232,32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,13590,UNIT,2016
1605,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,18127,UNIT,2021
1971,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,36831,UNIT,2023
1153,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,11511,UNIT,2020
429,32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,18897,UNIT,2017
1193,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,37428,UNIT,2020
1869,32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,8365,UNIT,2022
1924,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,84541,UNIT,2023
364,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,31599,UNIT,2017
1850,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,16784,UNIT,2022
697,32,JAWA BARAT,3216,KABUPATEN BEKASI,KERAJINAN,20649,UNIT,2018
336,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,14400,UNIT,2017
1836,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,4445,UNIT,2022
1256,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,6434,UNIT,2020
2109,32,JAWA BARAT,3274,KOTA CIREBON,KULINER,5903,UNIT,2023
875,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,21989,UNIT,2019
144,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,30854,UNIT,2016
380,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,4757,UNIT,2017
1100,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,OBAT-OBATAN,21487,UNIT,2020
1375,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MAKANAN,42899,UNIT,2021
897,32,JAWA BARAT,3209,KABUPATEN CIREBON,KERAJINAN,22723,UNIT,2019
1236,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,19065,UNIT,2020
251,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,8482,UNIT,2016
1887,32,JAWA BARAT,3279,KOTA BANJAR,KERAJINAN,3052,UNIT,2022
1817,32,JAWA BARAT,3272,KOTA SUKABUMI,KERAJINAN,6127,UNIT,2022
529,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,11491,UNIT,2017
1949,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,36070,UNIT,2023
1040,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,13074,UNIT,2019
1942,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,20542,UNIT,2023
706,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,16719,UNIT,2018
1272,32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,3102,UNIT,2020
1076,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,3149,UNIT,2019
1740,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,13540,UNIT,2022
950,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,OBAT-OBATAN,4206,UNIT,2019
269,32,JAWA BARAT,3279,KOTA BANJAR,KULINER,2269,UNIT,2016
71,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,11037,UNIT,2016
954,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,42432,UNIT,2019
2010,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,13210,UNIT,2023
2026,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,10395,UNIT,2023
317,32,JAWA BARAT,3205,KABUPATEN GARUT,KERAJINAN,22123,UNIT,2017
1064,32,JAWA BARAT,3278,KOTA TASIKMALAYA,INDUSTRI,12539,UNIT,2019
1134,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,INDUSTRI,35762,UNIT,2020
1633,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,59952,UNIT,2022
2050,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,17188,UNIT,2023
1442,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,18897,UNIT,2021
1224,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,38516,UNIT,2020
1377,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KERAJINAN,31648,UNIT,2021
1597,32,JAWA BARAT,3277,KOTA CIMAHI,KERAJINAN,6422,UNIT,2021
2028,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,14146,UNIT,2023
1527,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KERAJINAN,8678,UNIT,2021
641,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,10834,UNIT,2018
330,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,9124,UNIT,2017
1333,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,15404,UNIT,2020
989,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,8062,UNIT,2019
2029,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,12082,UNIT,2023
1637,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KERAJINAN,39049,UNIT,2022
1533,32,JAWA BARAT,3271,KOTA BOGOR,FASHION,15520,UNIT,2021
1501,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,29299,UNIT,2021
783,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,9587,UNIT,2018
773,32,JAWA BARAT,3276,KOTA DEPOK,FASHION,17356,UNIT,2018
1951,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,20264,UNIT,2023
2140,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,3960,UNIT,2023
1982,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,18377,UNIT,2023
997,32,JAWA BARAT,3271,KOTA BOGOR,KERAJINAN,10010,UNIT,2019
1630,32,JAWA BARAT,3201,KABUPATEN BOGOR,OBAT-OBATAN,22602,UNIT,2022
2134,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,13313,UNIT,2023
984,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,INDUSTRI,12053,UNIT,2019
1551,32,JAWA BARAT,3273,KOTA BANDUNG,AGRIBISNIS,38412,UNIT,2021
1463,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,29222,UNIT,2021
11,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AGRIBISNIS,19162,UNIT,2016
2078,32,JAWA BARAT,3271,KOTA BOGOR,JASA,13459,UNIT,2023
234,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,19904,UNIT,2016
115,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,24761,UNIT,2016
2102,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,6320,UNIT,2023
634,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,25690,UNIT,2018
1648,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,32938,UNIT,2022
416,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,17382,UNIT,2017
1396,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,22397,UNIT,2021
1749,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,31289,UNIT,2022
1635,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,47387,UNIT,2022
981,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AGRIBISNIS,5378,UNIT,2019
1081,32,JAWA BARAT,3201,KABUPATEN BOGOR,AGRIBISNIS,60407,UNIT,2020
806,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,2267,UNIT,2018
18,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA,27299,UNIT,2016
1244,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,INDUSTRI,21445,UNIT,2020
1758,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,12419,UNIT,2022
1766,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,31373,UNIT,2022
985,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,8324,UNIT,2019
597,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KERAJINAN,17290,UNIT,2018
1334,32,JAWA BARAT,3278,KOTA TASIKMALAYA,INDUSTRI,12915,UNIT,2020
247,32,JAWA BARAT,3277,KOTA CIMAHI,KERAJINAN,7284,UNIT,2016
1932,32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,31526,UNIT,2023
1561,32,JAWA BARAT,3274,KOTA CIREBON,AGRIBISNIS,5976,UNIT,2021
1460,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,10195,UNIT,2021
1862,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,5084,UNIT,2022
372,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,7469,UNIT,2017
1984,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,41519,UNIT,2023
1991,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,13114,UNIT,2023
2004,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,31417,UNIT,2023
599,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,16993,UNIT,2018
677,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KERAJINAN,12609,UNIT,2018
239,32,JAWA BARAT,3276,KOTA DEPOK,KULINER,13092,UNIT,2016
285,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,24733,UNIT,2017
1345,32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,2860,UNIT,2020
876,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,9585,UNIT,2019
1580,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,10719,UNIT,2021
2124,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,26237,UNIT,2023
1365,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,36718,UNIT,2021
87,32,JAWA BARAT,3209,KABUPATEN CIREBON,KERAJINAN,28739,UNIT,2016
426,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,18938,UNIT,2017
261,32,JAWA BARAT,3279,KOTA BANJAR,AGRIBISNIS,3351,UNIT,2016
630,32,JAWA BARAT,3209,KABUPATEN CIREBON,OBAT-OBATAN,17620,UNIT,2018
1624,32,JAWA BARAT,3201,KABUPATEN BOGOR,INDUSTRI,78249,UNIT,2022
1601,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,9109,UNIT,2021
828,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA,26886,UNIT,2019
1757,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KERAJINAN,9491,UNIT,2022
1061,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,10394,UNIT,2019
6,32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,23811,UNIT,2016
878,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA,14029,UNIT,2019
1102,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,20519,UNIT,2020
1003,32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,6292,UNIT,2019
811,32,JAWA BARAT,3201,KABUPATEN BOGOR,AGRIBISNIS,56244,UNIT,2019
1233,32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,42956,UNIT,2020
1855,32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,30553,UNIT,2022
622,32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,22574,UNIT,2018
548,32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA,49198,UNIT,2018
389,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,24021,UNIT,2017
567,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KERAJINAN,35137,UNIT,2018
1623,32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,48907,UNIT,2022
1248,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA,19650,UNIT,2020
1084,32,JAWA BARAT,3201,KABUPATEN BOGOR,INDUSTRI,57237,UNIT,2020
52,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,17528,UNIT,2016
796,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,9188,UNIT,2018
812,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,43898,UNIT,2019
2086,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,4003,UNIT,2023
1359,32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,54631,UNIT,2021
535,32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,3992,UNIT,2017
312,32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,15744,UNIT,2017
1539,32,JAWA BARAT,3271,KOTA BOGOR,KULINER,9962,UNIT,2021
444,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,INDUSTRI,11405,UNIT,2017
1006,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,3254,UNIT,2019
196,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,2909,UNIT,2016
744,32,JAWA BARAT,3273,KOTA BANDUNG,INDUSTRI,72118,UNIT,2018
1182,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,14919,UNIT,2020
1706,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,21346,UNIT,2022
1810,32,JAWA BARAT,3271,KOTA BOGOR,OBAT-OBATAN,7932,UNIT,2022
303,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,48727,UNIT,2017
1413,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,17503,UNIT,2021
455,32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,10961,UNIT,2017
242,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,5686,UNIT,2016
21,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,26764,UNIT,2016
962,32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,19325,UNIT,2019
645,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,16605,UNIT,2018
1695,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,20885,UNIT,2022
38,32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA,26799,UNIT,2016
1431,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,24486,UNIT,2021
385,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,28776,UNIT,2017
121,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,20109,UNIT,2016
1271,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,5023,UNIT,2020
1201,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,21438,UNIT,2020
207,32,JAWA BARAT,3273,KOTA BANDUNG,KERAJINAN,26169,UNIT,2016
88,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,27344,UNIT,2016
2027,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KERAJINAN,17043,UNIT,2023
135,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,13252,UNIT,2016
256,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,9196,UNIT,2016
2031,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AGRIBISNIS,28120,UNIT,2023
205,32,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,43908,UNIT,2016
185,32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,8863,UNIT,2016
1363,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,54276,UNIT,2021
1707,32,JAWA BARAT,3209,KABUPATEN CIREBON,KERAJINAN,42314,UNIT,2022
512,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,5895,UNIT,2017
882,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,10724,UNIT,2019
63,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,20072,UNIT,2016
530,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,6288,UNIT,2017
92,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,14152,UNIT,2016
335,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,12897,UNIT,2017
777,32,JAWA BARAT,3276,KOTA DEPOK,KERAJINAN,19860,UNIT,2018
1528,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA,9195,UNIT,2021
252,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,8824,UNIT,2016
1860,32,JAWA BARAT,3276,KOTA DEPOK,OBAT-OBATAN,8451,UNIT,2022
1056,32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,5868,UNIT,2019
829,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,31289,UNIT,2019
742,32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,31075,UNIT,2018
1563,32,JAWA BARAT,3274,KOTA CIREBON,FASHION,7001,UNIT,2021
123,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,18148,UNIT,2016
1916,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,32736,UNIT,2023
1452,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,13978,UNIT,2021
1946,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,24253,UNIT,2023
770,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,8889,UNIT,2018
2055,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,28764,UNIT,2023
568,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,25705,UNIT,2018
1418,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA,13674,UNIT,2021
549,32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,42800,UNIT,2018
978,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA,16851,UNIT,2019
827,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KERAJINAN,31285,UNIT,2019
1425,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,18765,UNIT,2021
1654,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,73563,UNIT,2022
1792,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,5139,UNIT,2022
1639,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,29057,UNIT,2022
838,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,21256,UNIT,2019
721,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,7208,UNIT,2018
490,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,2289,UNIT,2017
2080,32,JAWA BARAT,3271,KOTA BOGOR,OBAT-OBATAN,5018,UNIT,2023
1459,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,17173,UNIT,2021
1342,32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,2390,UNIT,2020
750,32,JAWA BARAT,3273,KOTA BANDUNG,OBAT-OBATAN,20874,UNIT,2018
603,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,14601,UNIT,2018
1097,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KERAJINAN,25128,UNIT,2020
1291,32,JAWA BARAT,3274,KOTA CIREBON,AGRIBISNIS,4193,UNIT,2020
1104,32,JAWA BARAT,3203,KABUPATEN CIANJUR,INDUSTRI,55243,UNIT,2020
589,32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,22887,UNIT,2018
319,32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,23394,UNIT,2017
896,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,17125,UNIT,2019
2013,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,34062,UNIT,2023
275,32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,47833,UNIT,2017
1921,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,53166,UNIT,2023
550,32,JAWA BARAT,3201,KABUPATEN BOGOR,OBAT-OBATAN,25614,UNIT,2018
807,32,JAWA BARAT,3279,KOTA BANJAR,KERAJINAN,2242,UNIT,2018
1993,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,18453,UNIT,2023
503,32,JAWA BARAT,3276,KOTA DEPOK,FASHION,22985,UNIT,2017
304,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,63903,UNIT,2017
606,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,11576,UNIT,2018
964,32,JAWA BARAT,3216,KABUPATEN BEKASI,INDUSTRI,46948,UNIT,2019
528,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA,11792,UNIT,2017
1009,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,6187,UNIT,2019
161,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,14389,UNIT,2016
314,32,JAWA BARAT,3205,KABUPATEN GARUT,INDUSTRI,49596,UNIT,2017
61,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,13038,UNIT,2016
203,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,32893,UNIT,2016
1878,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA,10397,UNIT,2022
908,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA,19796,UNIT,2019
299,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,20006,UNIT,2017
2002,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,17199,UNIT,2023
366,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,17010,UNIT,2017
1632,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,24417,UNIT,2022
575,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,37679,UNIT,2018
47,32,JAWA BARAT,3205,KABUPATEN GARUT,KERAJINAN,22986,UNIT,2016
1085,32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,74084,UNIT,2020
1619,32,JAWA BARAT,3279,KOTA BANJAR,KULINER,2814,UNIT,2021
1380,32,JAWA BARAT,3203,KABUPATEN CIANJUR,OBAT-OBATAN,18524,UNIT,2021
151,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,28763,UNIT,2016
757,32,JAWA BARAT,3274,KOTA CIREBON,KERAJINAN,5321,UNIT,2018
1790,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,8411,UNIT,2022
39,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,39233,UNIT,2016
1121,32,JAWA BARAT,3205,KABUPATEN GARUT,AGRIBISNIS,36016,UNIT,2020
1267,32,JAWA BARAT,3271,KOTA BOGOR,KERAJINAN,12271,UNIT,2020
1118,32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA,57195,UNIT,2020
1216,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,7666,UNIT,2020
1906,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,42517,UNIT,2023
377,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KERAJINAN,8809,UNIT,2017
1053,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,9487,UNIT,2019
2084,32,JAWA BARAT,3272,KOTA SUKABUMI,INDUSTRI,10639,UNIT,2023
1487,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KERAJINAN,10883,UNIT,2021
1321,32,JAWA BARAT,3277,KOTA CIMAHI,AGRIBISNIS,6527,UNIT,2020
379,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,10723,UNIT,2017
1199,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,17325,UNIT,2020
1871,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,13127,UNIT,2022
1143,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,25121,UNIT,2020
912,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,11478,UNIT,2019
1617,32,JAWA BARAT,3279,KOTA BANJAR,KERAJINAN,3626,UNIT,2021
1970,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,OBAT-OBATAN,6180,UNIT,2023
1725,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,17667,UNIT,2022
1306,32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,15450,UNIT,2020
1355,32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,64128,UNIT,2021
1874,32,JAWA BARAT,3278,KOTA TASIKMALAYA,INDUSTRI,21813,UNIT,2022
690,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,12579,UNIT,2018
1391,32,JAWA BARAT,3205,KABUPATEN GARUT,AGRIBISNIS,41889,UNIT,2021
795,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,12809,UNIT,2018
370,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,OBAT-OBATAN,6333,UNIT,2017
842,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,26705,UNIT,2019
1691,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,9732,UNIT,2022
928,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,17925,UNIT,2019
176,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,3880,UNIT,2016
1209,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,17229,UNIT,2020
800,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,5371,UNIT,2018
1985,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,22787,UNIT,2023
46,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,22752,UNIT,2016
237,32,JAWA BARAT,3276,KOTA DEPOK,KERAJINAN,11604,UNIT,2016
1722,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,17298,UNIT,2022
1113,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,40688,UNIT,2020
